Ticker,Description,Sector,Upcoming Earnings Date,Yearly Performance,Market Capitalization,Recent Earnings Date,Shares Float,6-Month Performance,Average Volume (10 day),Price,Average Day Range (14),Exponential Moving Average (20),Simple Moving Average (50),"MACD Level (12, 26)","MACD Signal (12, 26)",Simple Moving Average (200),1-Month High,3-Month High,52 Week High,3-Month Low,6-Month High,6-Month Low,52 Week Low,1-Month Low,3-Month Performance,"Change 1W, %","Change 1M, %",Change %
USNA,"USANA Health Sciences, Inc.",Health Technology,2025-04-29,-44.168887067021934,514959271.2237276,2025-02-25,11117396.169,-28.334648776637728,273614.6,27.24,1.2174214285713987,29.690465442699423,31.707400000000007,-1.2829410812394109,-0.912166385494969,37.851749999999946,36.3294,37.09,49.78,26.78,41.835,26.78,26.78,26.78,-20.117302052785934,-0.2563163676309055,-7.941872254139917,-0.2563163676309055
VERV,"Verve Therapeutics, Inc.",Health Technology,2025-05-07,-56.245268735806214,513239560.49369365,2025-02-27,66181196.8602,16.767676767676768,1068120,5.78,0.5463214285714075,6.233591782932072,6.8901000000000066,-0.36890394823947936,-0.32158369539588577,5.986950000000031,7.3623,9.305,13.63,5.189,9.305,4.37,4.305,5.26,-2.5295109612141564,4.1441441441441516,-8.688783570300156,4.1441441441441516
VREX,Varex Imaging Corporation,Health Technology,2025-05-06,-29.501698754246892,512939997.02863955,2025-02-06,40654512,12.263300270513971,301793.2,12.45,0.418621428571436,12.813591002986811,13.256199999999984,-0.18497467666188605,-0.21341418746709445,13.49960000000001,13.37,15.46,18.3,11.8,16.93,11.005,10.19,12.12,-12.937062937062946,-0.9546539379475019,-3.188180404354589,-0.9546539379475019
SLP,"Simulations Plus, Inc.",Technology Services,2025-04-03,-42.959320518551635,512758951.58372456,2025-01-07,16527546.1148,-18.46645367412141,195767.6,25.52,1.2141357142857174,27.517117619585388,31.042499999999997,-1.8224539278033625,-1.740656989037197,34.08157499999992,33.055,37.665,51.22,23.995,37.665,23.995,23.995,23.995,-10.01410437235543,-0.15649452269170244,-11.939268461007595,-0.15649452269170244
EBF,"Ennis, Inc.",Commercial Services,2025-04-28,-5.427473583093175,512188156.29164606,2024-12-23,24443806.1066,-21.709741550695817,374289,19.69,0.4841714285713685,20.91283877646608,20.83520000000005,-0.11044997551508473,0.04746379325841089,21.821899999999992,22.005,22.005,25.7507,19.51,24.7594,19.51,18.88,19.51,-5.8345289335246235,-2.6693030153237722,-7.1226415094339535,-2.6693030153237722
RCAT,"Red Cat Holdings, Inc.",Technology Services,2025-08-07,745.2296819787987,511989374.23985237,2024-12-16,67442223.24000001,121.48148148148147,3736143,5.98,0.45976428571427874,5.9442852186251445,7.735299999999999,-0.6925873080713085,-0.8792751138821581,5.056878,7.73,15.2737,15.2737,4.58,15.2737,2.34,0.75,4.58,-44.320297951582866,10.33210332103322,-3.5483870967741895,10.33210332103322
NPKI,NPK International Inc.,Industrial Services,2025-05-06,-21.466666666666672,509805912.58793104,2025-02-26,77861571.9015,-18.080667593880396,840843,5.89,0.238142857142857,6.031586574858542,6.6236,-0.2064035680906997,-0.24674661744568033,7.351700000000001,6.605,7.93,8.65,5.33,8.505,5.33,5.33,5.33,-19.315068493150687,1.551724137931032,-3.4426229508196715,1.551724137931032
RZLV,Rezolve AI Limited,Technology Services,,-85.18505135547747,506052602.4,,83435731.38936,-69.17293233082708,2638869.3,1.64,0.16138571428571047,1.793203864306859,2.3184999999999993,-0.22382234487363717,-0.2680857820343526,5.952156499999998,2.52,5.45,14.5001,1.27,9.448,1.27,1.27,1.27,-55.06849315068492,-0.6060606060606066,-10.382513661202195,-0.6060606060606066
BMBL,Bumble Inc.,Technology Services,2025-05-07,-55.852534562211986,505563474.7549669,2025-02-18,70486257.45,-22.990353697749192,3462640,4.79,0.26022857142856815,5.1399897024493955,6.567199999999996,-0.5475759580642539,-0.633642301178608,7.624475000000001,5.569,8.82,12.49,4.46,9.22,4.46,4.46,4.46,-39.29024081115335,5.7395143487858675,-7.884615384615387,5.7395143487858675
SAGE,"Sage Therapeutics, Inc.",Health Technology,2025-05-06,-59.416707859614434,504758587.3370371,2025-02-11,54134239.8545,11.70068027210886,1069115.6,8.21,0.3085357142857177,7.7043081544574425,7.3464,0.2584072774734967,0.21213823084199476,7.806624999999998,8.255,8.255,19.34,5.24,8.7,4.62,4.62,6.98,50.366300366300386,1.3580246913580396,12.465753424657548,1.3580246913580396
YSG,Yatsen Holding Limited,Retail Trade,2025-05-14,160.09389671361504,504063830,2025-02-25,70066472.286771,65.8682634730539,427942.9999999998,5.54,0.5347428571428621,4.702649129217404,3.8314000000000004,0.4719038863785876,0.39056853754985815,3.7317999999999993,6.13,6.13,6.13,3.01,6.13,3.01,1.99,3.61,20.697167755991288,18.376068376068382,45.40682414698163,18.376068376068382
GRRR,Gorilla Technology Group Inc.,Technology Services,2025-04-08,253.5064935064935,502607795.18727636,2024-11-27,16840943.449664,522.883295194508,4287982.8,27.22,5.68065,27.26180586718957,22.531300000000005,0.7296298866922832,1.6790579897532159,9.499000000000004,44.15,44.15,44.15,10.85,44.15,3.6,2.09,19.545,95.26542324246772,8.23061630218688,-10.105680317040958,8.23061630218688
AGS,"PlayAGS, Inc.",Producer Manufacturing,2025-05-08,35.00000000000001,501290166.99917555,2025-03-06,39368365.598,7.237422771403357,512643.7,12.15,0.05436428571429097,12.07342231881041,12.030200000000018,0.027719260631178244,0.02089995297801151,11.617299999999993,12.16,12.16,12.16,11.43,12.16,11.36,8.23,11.92,5.744125326370758,0.16488046166528914,0.24752475247525693,0.16488046166528914
MNRO,"Monro, Inc.",Retail Trade,2025-05-15,-45.47533485788957,499855221.0947675,2025-01-29,28923303.6066,-41.39747191011236,906691.4,16.69,0.7649642857142567,17.269573911625056,19.002700000000033,-0.6765955375069446,-0.865059545592937,24.42042499999991,18.78,25.46,32.06,15.75,30.18,15.75,15.75,15.75,-34.03162055335968,-2.9651162790697563,-6.288601909039851,-2.9651162790697563
CGEM,"Cullinan Therapeutics, Inc.",Health Technology,2025-05-20,-48.05352798053529,499699552.56338024,2025-02-27,35468294.3864,-52.555555555555564,432452.9,8.54,0.5190785714285671,8.812207028804428,9.518399999999993,-0.2454327516773187,-0.31729945339185217,14.613250000000004,9.38,12.985,30.1886,7.9,17.975,7.9,7.9,7.9,-28.053917438921655,0.2347417840375537,0.588928150765594,0.2347417840375537
NFBK,"Northfield Bancorp, Inc.",Finance,2025-04-23,19.77225672877847,498857052.905945,2025-01-22,37411194.8356,-0.6013745704467378,179882.2,11.57,0.34962857142856407,11.40967845276012,11.557600000000006,-0.07174028744838701,-0.10693349563758973,11.530975000000002,11.93,12.25,14.39,10.35,14.39,10.35,6.98,10.35,-1.1111111111111027,2.661934338952979,-1.7826825127334387,2.661934338952979
LINC,Lincoln Educational Services Corporation,Commercial Services,2025-05-12,47.75280898876404,498534465.0850851,2025-02-24,29090460.6832,30.305532617671346,176929.1,15.78,0.7099642857142907,15.940787467048713,16.4343,-0.44719975149226876,-0.3919050905837231,14.037225000000005,19.79,19.79,19.79,14.1,19.79,11.43,9.51,14.1,2.6007802340702115,5.305305305305305,-14.005449591280664,5.305305305305305
EVLV,"Evolv Technologies Holdings, Inc.",Electronic Technology,2025-05-07,-12.621359223300972,496282595.42345273,2025-03-25,108224876.2,-25.17814726840855,840203.8,3.15,0.14963571428571543,3.245216306435603,3.5353,-0.15469310145159954,-0.1661255970637136,3.4197250000000015,3.62,4.3,5.28,2.92,4.65,2.04,2.01,2.92,-16.000000000000004,2.605863192182413,-11.016949152542377,2.605863192182413
LXU,"LSB Industries, Inc.",Process Industries,2025-05-06,-14.285714285714288,495760815.45193696,2025-02-26,52644773.874000005,-12.325285895806857,336812.8,6.9,0.235707142857148,7.242388642713896,7.9174000000000015,-0.21306351344108965,-0.24789195146914525,8.182899999999997,7.9,9.43,10.4,6.425,9.68,6.425,6.425,6.425,-10.389610389610388,-1.0043041606886571,-5.866302864938604,-1.0043041606886571
TEN,Tsakos Energy Navigation Ltd,Transportation,2025-03-27,-33.86138613861387,492743562.94856465,2024-11-26,21156105.312000003,-34.50980392156863,300512.6,16.7,0.6736071428571258,16.66572561217142,17.442999999999998,-0.11559930515567984,-0.27247704728426153,22.131249999999977,17.46,20.59,31.48,15.05,26.895,15.05,15.05,15.05,-2.2248243559718914,-0.11961722488038024,5.031446540880497,-0.11961722488038024
CCRN,"Cross Country Healthcare, Inc.",Commercial Services,2025-04-30,-20.255183413078147,492188630.52208835,2025-03-05,30919247.3548,8.695652173913038,358753.9,15,0.33335714285715135,15.901451418592249,17.295200000000023,-0.7138242129353944,-0.632610043623028,15.023499999999945,17.505,18.3,19.14,14.7,18.33,9.58,9.58,14.7,-16.38795986622074,0.4016064257028146,-12.587412587412588,0.4016064257028146
INDI,"indie Semiconductor, Inc.",Electronic Technology,2025-05-08,-64.17682926829266,489962027.57847536,2025-02-20,185863128.58400002,-37.333333333333336,4664630.4,2.35,0.21177857142857048,2.700123736354815,3.5120999999999976,-0.3743470539383269,-0.37668448076635125,4.439625000000003,3.5751,4.82,7.82,2.115,5.57,2.115,2.115,2.115,-43.23671497584541,5.381165919282516,-21.926910299003314,5.381165919282516
SFIX,"Stitch Fix, Inc.",Retail Trade,2025-06-10,48.437499999999986,489428035.1912568,2025-03-11,104191343.064,41.26394052044609,3661681.3,3.8,0.3415285714285736,4.066855008381555,4.657599999999999,-0.3229810012372103,-0.2896541068235102,4.028874999999999,5.25,5.6,6.985,3.38,6.985,2.21,2.06,3.38,0.7957559681697561,3.825136612021849,-19.661733615221998,3.825136612021849
SENS,"Senseonics Holdings, Inc.",Electronic Technology,2025-05-13,31.93217944189331,486932574.26488453,2025-03-03,602149968.6539999,114.04011461318053,7249650.5,0.747,0.06507500000000044,0.7246176368316093,0.8742580000000001,-0.05283548861006038,-0.06869320553907927,0.5073694999999999,1.0481,1.4,1.4,0.4255,1.4,0.25,0.25,0.562,58.19567979669632,0.8505467800729003,-12.117647058823527,0.8505467800729003
PACK,Ranpak Holdings Corp,Process Industries,2025-05-01,-23.7221494102228,486608923.72035396,2025-03-06,75597305.6464,-7.911392405063291,508395.3,5.82,0.3953571428571383,6.156477334970591,6.666799999999995,-0.3371988214212118,-0.31371858029252453,6.742550000000003,7.24,8.7,9.04,5.38,8.7,5.38,5.38,5.38,-17.21194879089616,3.0088495575221224,-13.004484304932737,3.0088495575221224
SVRA,"Savara, Inc.",Health Technology,2025-05-08,-42.36252545824847,485681595.38297874,2025-03-25,87478838.013,-35.97285067873303,1741409.5,2.83,0.22831428571428702,2.721948921108521,2.728199999999999,0.031807678907647574,-0.007276910848074931,3.6235499999999985,2.98,3.29,5.34,2.255,4.33,2.255,2.255,2.255,-12.383900928792567,0.35460992907802236,13.654618473895574,0.35460992907802236
GAMB,Gambling.com Group Limited,Technology Services,2025-05-15,58.18181818181817,483899525.81818193,2025-03-20,16860945.0983,38.92215568862276,535255.3,13.92,0.6267071428571391,13.20544014483611,14.139500000000005,-0.3969095597392531,-0.5702031021709202,11.356049999999987,14.63,17.14,17.14,11.56,17.14,9.22,7.515,11.56,-2.5892232330300855,5.4545454545454595,-2.109704641350216,5.4545454545454595
CNDT,Conduent Incorporated,Commercial Services,2025-04-30,-11.799410029498523,483872108.79672134,2025-02-12,146768967.39,-22.9381443298969,1050778.2,2.99,0.1291785714285716,3.243038818223766,3.702999999999999,-0.2232510738612632,-0.2263711771031033,3.749799999999999,3.79,4.8999,4.8999,2.88,4.8999,2.88,2.88,2.88,-27.250608272506085,-1.9672131147540857,-15.536723163841803,-1.9672131147540857
TALK,"Talkspace, Inc.",Health Services,2025-05-06,-17.999999999999996,483414915.70000005,2025-02-20,134982716.808,37.32057416267944,1645934,2.87,0.13192142857142874,2.904894547409872,3.153099999999999,-0.11979541974784391,-0.13954963404078122,2.666324999999999,3.0569,4.355,4.355,2.67,4.355,1.98,1.6,2.67,-4.651162790697664,2.50000000000001,0.34965034965035774,2.50000000000001
CCSI,"Consensus Cloud Solutions, Inc.",Technology Services,2025-05-07,67.88866259334691,482868044.08202964,2025-02-19,18859188.374390002,9.66740576496674,160685,24.73,0.8518999999999934,24.7962003047769,26.102200000000007,-0.5871688561405755,-0.6646046759785108,22.828124999999982,27.75,32.1,32.1,22.52,32.1,20,11.62,23.12,4.082491582491578,4.566596194503179,-5.502483760030573,4.566596194503179
ARKO,ARKO Corp.,Retail Trade,2025-05-07,-29.56081081081081,482766403.7941889,2025-02-26,73639849.22199999,-39.389534883720934,811484.1,4.17,0.21689999999999898,4.572870065376105,5.960800000000003,-0.6265976775758153,-0.7088531545924897,6.399100000000004,7.6501,7.84,7.84,3.755,7.84,3.755,3.755,3.755,-36.43292682926829,0.9685230024213084,-7.538802660753878,0.9685230024213084
DADA,Dada Nexus Limited,Transportation,2025-05-20,-21.008403361344538,482046456,2025-03-05,258562719.763681,32.3943661971831,617845.8,1.88,0.03939999999999877,1.856870525096611,1.7475,0.026064078176544214,0.03509367414235899,1.5237000000000003,1.92,1.92,2.52,1.17,2.52,1.17,1.04,1.79,39.25925925925924,1.0752688172042901,1.0752688172042901,1.0752688172042901
PUBM,"PubMatic, Inc.",Technology Services,2025-05-13,-58.560066973629134,480420210.0923077,2025-02-27,40038937.492800005,-31.34535367545076,605350.9,9.9,0.40485714285713925,10.734890173603535,13.342099999999993,-1.2085183782943538,-1.3360983468779533,15.980000000000008,14.8,17.32,25.362,9.07,17.74,9.07,9.07,9.07,-35.166994106090364,1.538461538461542,-6.867356538099721,1.538461538461542
LGTY,"Logility Supply Chain Solutions, Inc.",Technology Services,2025-06-05,23.39688041594455,479732210,2025-02-20,30636328.514399998,28.86877828054298,482911.7,14.24,0.027214285714242337,14.14588402177256,13.525199999999993,0.16880387434731325,0.22433495205917697,11.243025000000044,14.255,14.255,14.255,10.41,14.255,8.7,8.41,14.09,31.72987974098057,0,0.7784854918612839,0
BIGC,"BigCommerce Holdings, Inc. - Series 1",Technology Services,2025-05-07,-17.591339648173204,478673972.54924864,2025-02-20,63022580.400000006,4.639175257731951,777037.1,6.09,0.32383571428571845,6.201131745955859,6.395900000000001,-0.17136945430620543,-0.1502059080511365,6.537000000000015,7.38,7.5,8.6,5.645,7.99,5.125,5.125,5.645,-3.6392405063291204,1.669449081802999,-13.983050847457628,1.669449081802999
METC,"Ramaco Resources, Inc.",Energy Minerals,2025-05-07,-47.04840613931523,475661685.54607517,2025-03-10,27326012.8365,-17.706422018348622,1314120.7,8.97,0.8490857142857209,9.293960034838832,9.543799999999997,-0.1577260120811026,-0.1398344267581747,11.303275000000001,11.74,11.74,17.23,8.17,14.68,8.17,8.17,8.17,-12.57309941520467,2.0477815699658874,0.33557046979867045,2.0477815699658874
KELYA,"Kelly Services, Inc.",Commercial Services,2025-05-08,-45.0956450956451,474944043.2687928,2025-02-13,30088316.5034,-36.09663666508763,340353.1,13.49,0.4125214285714325,13.385285097369598,13.658800000000008,-0.06628971648281201,-0.1181525337562854,17.7716,14.32,15.11,25.16,12.66,22.44,12.66,12.66,12.66,5.390624999999996,2.4297646165527738,0.14847809948032348,2.4297646165527738
BRCC,BRC Inc.,Consumer Non-Durables,2025-05-08,-51.64113785557987,474140013.8538813,2025-03-03,74529282.2035,-35.19061583577713,640727.8,2.21,0.11467142857142676,2.23178045197532,2.529600000000002,-0.11363608997497465,-0.14163900521020706,3.7109500000000057,2.775,3.34,7.14,1.93,3.605,1.93,1.93,1.93,-23.79310344827586,0.9132420091324209,-14.341085271317834,0.9132420091324209
HONE,"HarborOne Bancorp, Inc.",Finance,2025-04-24,2.952380952380957,470209584.7388837,2025-01-30,37975318.694400005,-14.881889763779519,155403.40000000023,10.81,0.3436357142857691,10.954485100361687,11.487999999999966,-0.26340411421524657,-0.28597552981638025,12.100699999999984,11.813,12.575,14,10.36,13.73,10.36,9.155,10.38,-10.73492981007431,2.270577105014193,-6.7299396031061205,2.270577105014193
WNC,Wabash National Corporation,Producer Manufacturing,2025-04-23,-61.007396970764354,469919700.0467532,2025-01-29,40752741.895600006,-41.98113207547169,2219851.6,11.07,0.6246428571428027,11.615873489158917,13.2942,-0.5337722598486216,-0.6896324924848344,17.90415000000001,12.44,17.69,30.07,10.34,20.6305,10.34,10.34,10.34,-34.02860548271752,-4.155844155844159,-5.465414175918023,-4.155844155844159
SHBI,"Shore Bancshares, Inc.",Finance,2025-04-24,23.266022827041255,468264392.4104803,2025-01-30,29959947.738,-0.49610205527994533,321936.9,14.04,0.3308571428571607,14.189052586323703,15.156399999999998,-0.4623001809593372,-0.5316916574922899,14.342425,16.015,17.24,17.61,13.15,17.61,13.15,10.06,13.15,-11.251580278128957,2.18340611353711,-7.234886025768092,2.18340611353711
TTI,"Tetra Technologies, Inc.",Process Industries,2025-05-06,-21.205357142857153,467351335.27462685,2025-02-25,124769032.35800001,14.983713355048861,751656.2,3.53,0.1262071428571443,3.5460633442543505,4.046799999999996,-0.17787999037224145,-0.21127405660710966,3.563600000000002,4.41,5.12,5.12,3.2,5.12,2.81,2.68,3.2,3.5190615835777024,5.3731343283582005,-6.860158311345653,5.3731343283582005
DCTH,"Delcath Systems, Inc.",Health Technology,2025-05-13,197.6545842217484,466307804.07871723,2025-03-06,27979104.622,56.3269876819709,448736.9,13.96,0.9153642857142792,13.569870731802602,14.447800000000003,-0.24449355258342997,-0.42132936057102116,10.721924999999999,14.98,16.97,16.97,11.02,16.97,8.08,4.26,11.11,22.4561403508772,1.7492711370262406,-1.4820042342978057,1.7492711370262406
ALT,"Altimmune, Inc.",Health Technology,2025-05-08,-32.55295429208473,465932618.4251291,2025-02-27,76210986.2049,-14.30594900849858,3760807.3,6.05,0.35678571428573047,5.887901240120291,6.326300000000001,-0.16715544980433883,-0.24327645926951563,6.9277250000000015,6.78,8.05,11.16,5.14,11.16,5.14,5.14,5.14,-22.036082474226806,4.130808950086062,-9.022556390977451,4.130808950086062
TBPH,"Theravance Biopharma, Inc.",Health Technology,2025-05-13,4.91620111731845,464529418,2025-02-26,45394618.3248,16.64596273291925,186743,9.39,0.3187857142857098,9.363798793460315,9.323699999999992,0.0009319583756361993,-0.0030465710327747374,8.977775000000001,10.1899,10.9,10.9,8.35,10.9,7.88,7.44,8.78,-4.378818737270873,0,0.42780748663102597,0
KROS,"Keros Therapeutics, Inc.",Health Technology,2025-05-01,-83.47531042448745,464232628.5882354,2025-02-26,32882477.664,-79.43765720445563,607080.6,11.445,0.5174571428571202,11.426586605263441,11.2796,-0.2644075546535216,-0.4139947044441155,39.6493,12.28,17.25,72.37,9.775,72.37,9.775,9.775,10.62,-33.14836448598131,2.005347593582884,3.294223826714803,2.005347593582884
GCI,"Gannett Co., Inc.",Consumer Services,2025-05-01,38.15789473684212,464212543.5294118,2025-02-20,120442620.534,-42.72727272727273,1796697.9,3.15,0.16857142857142193,3.451948431423753,4.200799999999998,-0.3518047823529069,-0.3684099841055074,4.8049,4.35,5.42,5.93,2.91,5.905,2.91,2.22,2.91,-38.23529411764706,2.9411764705882306,-22.029702970297034,2.9411764705882306
ORKA,"Oruka Therapeutics, Inc.",Commercial Services,2025-05-07,-95.17790262172284,462764762.846281,2025-03-06,31694656.226999998,-47.426626967247984,255463,12.36,0.771428571428201,11.457759110838278,11.818900000000994,-0.023018213759828043,-0.34069196947273345,152.74114499999996,12.525,21.315,646.56,9.44,31.13,9.44,9.44,9.44,-40.74784276126558,2.1487603305785106,21.773399014778317,2.1487603305785106
